,0
2717,STEAM_0:0:510426888
2718,STEAM_0:1:663827011
2719,STEAM_0:1:800397938
2720,STEAM_0:0:758188189
2721,STEAM_0:0:656989271
2722,STEAM_0:1:779169603
2723,STEAM_0:0:6764116
2724,err_22724
2725,STEAM_0:1:127934628
2726,STEAM_0:0:192037504
2727,STEAM_0:0:424034424
2728,STEAM_0:1:756924651
2729,STEAM_0:0:535584584
2730,STEAM_0:1:667739344
2731,STEAM_0:1:577587848
2732,STEAM_0:1:81442390
2733,STEAM_0:1:710443358
2734,STEAM_0:1:510376318
2735,STEAM_0:0:199551117
2736,STEAM_0:1:541170465
2737,STEAM_0:1:437557349
2738,STEAM_0:1:183393445
2739,STEAM_0:1:77682907
2740,STEAM_0:0:815935306
2741,STEAM_0:0:70023868
2742,STEAM_0:0:835493122
2743,STEAM_0:1:780042213
2744,STEAM_0:1:561419429
2745,STEAM_0:0:39962649
2746,STEAM_0:0:512116884
2747,STEAM_0:0:706337046
2748,STEAM_0:1:785516706
2749,STEAM_0:1:714984372
2750,STEAM_0:0:63619982
2751,STEAM_0:1:56127858
2752,STEAM_0:1:429689182
2753,STEAM_0:0:432811666
2754,STEAM_0:1:846956812
2755,STEAM_0:1:598690137
2756,STEAM_0:0:637866283
2757,STEAM_0:0:536482857
2758,STEAM_0:1:73413353
2759,STEAM_0:1:601273487
2760,STEAM_0:0:200892603
2761,STEAM_0:0:171963827
2762,STEAM_0:0:642386667
2763,STEAM_0:1:149286085
2764,STEAM_0:1:78167066
2765,STEAM_0:1:52727073
2766,STEAM_0:1:418012469
2767,STEAM_0:1:627612693
2768,STEAM_0:0:240223395
2769,STEAM_0:0:641774651
2770,STEAM_0:1:85265552
2771,STEAM_0:0:46427424
2772,STEAM_0:1:74022162
2773,STEAM_0:1:103352117
2774,STEAM_0:0:458896252
2775,STEAM_0:1:756281244
2776,STEAM_0:1:98797778
2777,STEAM_0:1:845734103
2778,STEAM_0:1:64340572
2779,STEAM_0:0:68405179
2780,STEAM_0:0:861375458
2781,STEAM_0:0:506832702
2782,STEAM_0:1:156706446
2783,STEAM_0:1:107928341
2784,STEAM_0:1:43224887
2785,STEAM_0:0:138323019
2786,STEAM_0:0:236013039
2787,STEAM_0:0:640591669
2788,STEAM_0:0:641015370
2789,STEAM_0:0:558076375
2790,STEAM_0:0:48711200
2791,STEAM_0:1:857361348
2792,STEAM_0:1:27279587
2793,STEAM_0:0:571778909
2794,STEAM_0:1:617717461
2795,STEAM_0:0:847362472
2796,STEAM_0:1:836289011
2797,STEAM_0:0:786616723
2798,STEAM_0:0:167940473
2799,STEAM_0:0:441626749
2800,STEAM_0:1:78883840
2801,STEAM_0:1:420127615
2802,STEAM_0:0:220550601
2803,STEAM_0:0:648922805
2804,STEAM_0:1:624324550
2805,STEAM_0:0:421021368
2806,STEAM_0:1:238013807
2807,STEAM_0:1:42804210
2808,STEAM_0:1:525664177
2809,STEAM_0:1:798115828
2810,STEAM_0:1:780761100
2811,STEAM_0:1:534131156
2812,STEAM_0:1:765832149
2813,STEAM_0:1:434721208
2814,STEAM_0:0:780914212
2815,STEAM_0:0:508224014
2816,STEAM_0:0:74474403
2817,STEAM_0:0:538204588
2818,STEAM_0:1:553913752
2819,STEAM_0:0:848616562
2820,STEAM_0:1:695375672
2821,err_22821
2822,STEAM_0:1:79183977
2823,STEAM_0:0:494848126
2824,STEAM_0:0:220302516
2825,STEAM_0:1:565765880
2826,STEAM_0:1:161216074
2827,STEAM_0:0:715665427
2828,STEAM_0:1:739307567
2829,STEAM_0:0:532560396
2830,STEAM_0:1:558671420
2831,STEAM_0:0:886689444
2832,STEAM_0:0:591342559
2833,STEAM_0:1:712282275
2834,STEAM_0:1:610648676
2835,STEAM_0:0:741755957
2836,STEAM_0:1:103766361
2837,STEAM_0:1:852894575
2838,STEAM_0:0:831077862
2839,STEAM_0:1:558361818
2840,STEAM_0:1:820321347
2841,STEAM_0:1:538223251
2842,STEAM_0:1:176348032
2843,STEAM_0:0:22283400
2844,STEAM_0:1:713728460
2845,STEAM_0:0:160758823
2846,STEAM_0:0:438244030
2847,STEAM_0:0:467199540
2848,STEAM_0:1:578086004
2849,STEAM_0:1:105632427
2850,STEAM_0:0:54921092
2851,STEAM_0:0:599908040
2852,STEAM_0:1:753876003
2853,STEAM_0:1:860545605
2854,STEAM_0:1:557450866
2855,STEAM_0:0:553884038
2856,STEAM_0:0:542279919
2857,STEAM_0:0:611291687
2858,STEAM_0:1:869673366
2859,STEAM_0:1:758453680
2860,STEAM_0:1:610604091
2861,STEAM_0:0:686380238
2862,STEAM_0:1:440216786
2863,STEAM_0:0:574707047
2864,STEAM_0:0:34141384
2865,STEAM_0:1:52811917
2866,STEAM_0:1:506466165
2867,STEAM_0:1:623560970
2868,STEAM_0:1:444980245
2869,STEAM_0:0:633897209
2870,STEAM_0:0:638182743
2871,STEAM_0:0:530901184
2872,STEAM_0:1:217794705
2873,STEAM_0:1:553354542
2874,STEAM_0:1:501625921
2875,STEAM_0:0:449190501
2876,STEAM_0:1:155624804
2877,STEAM_0:0:45049207
2878,STEAM_0:0:541812775
2879,STEAM_0:0:546486579
2880,STEAM_0:1:65407654
2881,STEAM_0:1:527076706
2882,STEAM_0:1:781639690
2883,STEAM_0:1:714765120
2884,STEAM_0:0:55589045
2885,STEAM_0:0:171477260
2886,STEAM_0:0:619021219
2887,STEAM_0:1:219916751
2888,STEAM_0:1:50104559
2889,STEAM_0:0:427673951
2890,STEAM_0:0:527130308
2891,STEAM_0:1:178670064
2892,STEAM_0:1:225684706
2893,STEAM_0:1:609159655
2894,STEAM_0:0:723591306
2895,err_22895
2896,STEAM_0:0:755966694
2897,STEAM_0:0:92440099
2898,STEAM_0:1:477127543
2899,STEAM_0:0:232684726
2900,STEAM_0:0:39055436
2901,STEAM_0:0:220715759
2902,STEAM_0:1:97609739
2903,STEAM_0:0:246206386
2904,STEAM_0:1:871026641
2905,STEAM_0:1:88452538
2906,STEAM_0:0:429272292
2907,STEAM_0:0:442962609
2908,STEAM_0:0:493246602
2909,STEAM_0:0:889230092
2910,STEAM_0:1:619553341
2911,STEAM_0:1:445809886
2912,err_22912
2913,STEAM_0:0:151301532
2914,STEAM_0:1:805477842
2915,STEAM_0:0:81383858
2916,STEAM_0:0:56630810
2917,STEAM_0:1:798896391
2918,STEAM_0:1:108542773
2919,STEAM_0:0:114956791
2920,STEAM_0:0:853293105
2921,STEAM_0:0:721632642
2922,STEAM_0:1:585140487
2923,STEAM_0:1:160931194
2924,STEAM_0:1:537836280
2925,STEAM_0:1:638296759
2926,STEAM_0:1:713530813
2927,STEAM_0:0:637963931
2928,STEAM_0:1:531262068
2929,STEAM_0:0:75589632
2930,STEAM_0:1:124235301
2931,STEAM_0:0:207017671
2932,STEAM_0:0:89361415
2933,STEAM_0:0:21872119
2934,STEAM_0:0:424713925
2935,STEAM_0:1:573291685
2936,STEAM_0:1:703569450
2937,STEAM_0:0:69834307
2938,STEAM_0:1:792723995
2939,STEAM_0:0:244649340
2940,STEAM_0:0:892753659
2941,STEAM_0:1:30621642
2942,STEAM_0:0:564986305
2943,STEAM_0:1:192546833
2944,STEAM_0:1:871389087
2945,STEAM_0:1:94949566
2946,STEAM_0:1:761784253
2947,STEAM_0:1:80817124
2948,STEAM_0:1:707780857
2949,STEAM_0:0:178104637
2950,STEAM_0:1:809227551
2951,STEAM_0:1:725523123
2952,STEAM_0:0:864227713
2953,STEAM_0:1:450936985
2954,STEAM_0:1:203814761
2955,STEAM_0:1:559018411
2956,STEAM_0:1:35768459
2957,STEAM_0:0:218966995
2958,STEAM_0:0:784563620
2959,STEAM_0:0:529767012
2960,STEAM_0:1:51344339
2961,STEAM_0:0:519019401
2962,STEAM_0:0:89414725
2963,STEAM_0:1:534119283
2964,STEAM_0:1:187968327
2965,STEAM_0:0:624660838
2966,STEAM_0:0:893029297
2967,STEAM_0:0:139526603
2968,STEAM_0:1:469755900
2969,STEAM_0:1:887780972
2970,STEAM_0:0:241970791
2971,STEAM_0:0:27212017
2972,STEAM_0:1:591973025
2973,STEAM_0:0:420321063
2974,STEAM_0:1:674266837
2975,STEAM_0:1:434101400
2976,STEAM_0:0:65075508
2977,STEAM_0:1:626395469
2978,STEAM_0:1:784713404
2979,STEAM_0:0:244918587
2980,STEAM_0:1:226508574
2981,STEAM_0:0:822936308
2982,STEAM_0:1:551159885
2983,STEAM_0:1:892918484
2984,STEAM_0:0:548380700
2985,STEAM_0:0:231586605
2986,STEAM_0:0:122682212
2987,STEAM_0:0:148562711
2988,STEAM_0:1:532344209
2989,STEAM_0:1:870163937
2990,STEAM_0:0:609806616
2991,STEAM_0:1:429799850
2992,STEAM_0:1:16590174
2993,STEAM_0:1:433759485
2994,STEAM_0:1:548824343
2995,STEAM_0:0:677913593
2996,STEAM_0:1:79972989
2997,STEAM_0:1:444205241
2998,STEAM_0:0:638922848
2999,STEAM_0:0:780411844
3000,STEAM_0:0:495271698
3001,STEAM_0:0:888041051
3002,STEAM_0:1:798947350
3003,STEAM_0:0:68070759
3004,STEAM_0:0:113764383
3005,STEAM_0:0:774232260
3006,STEAM_0:1:773250269
3007,STEAM_0:0:766171124
3008,STEAM_0:1:612283868
3009,STEAM_0:0:611996358
3010,STEAM_0:1:119168984
3011,STEAM_0:0:741530535
3012,STEAM_0:1:801412940
3013,STEAM_0:0:849397383
3014,STEAM_0:0:511016540
3015,STEAM_0:0:743368665
3016,STEAM_0:1:784201788
3017,STEAM_0:0:738175568
3018,STEAM_0:0:14072452
3019,STEAM_0:0:201530720
3020,STEAM_0:1:893072329
3021,STEAM_0:0:125190658
3022,STEAM_0:1:532833597
3023,STEAM_0:1:164270936
3024,STEAM_0:0:162984133
3025,STEAM_0:1:686389085
3026,STEAM_0:1:231138395
3027,STEAM_0:1:775610040
3028,STEAM_0:0:567617806
3029,STEAM_0:0:860759953
3030,STEAM_0:1:720773934
3031,STEAM_0:1:483694198
3032,STEAM_0:0:848590205
3033,STEAM_0:0:602481485
3034,STEAM_0:0:570870493
3035,STEAM_0:1:441064099
3036,STEAM_0:0:693307186
3037,STEAM_0:0:50230657
3038,STEAM_0:1:533485849
3039,STEAM_0:1:69093232
3040,STEAM_0:0:156889288
3041,STEAM_0:1:702596652
3042,STEAM_0:0:888721591
3043,STEAM_0:0:783838990
3044,err_23044
3045,STEAM_0:1:503086310
3046,STEAM_0:1:754796789
3047,STEAM_0:0:224556766
3048,STEAM_0:0:442275699
3049,STEAM_0:0:832265313
3050,STEAM_0:1:516565154
3051,STEAM_0:1:35277645
3052,STEAM_0:1:424819053
3053,STEAM_0:1:122858673
3054,STEAM_0:1:443688077
3055,STEAM_0:1:643439958
3056,STEAM_0:1:211971285
3057,STEAM_0:0:858610368
3058,STEAM_0:1:506965932
3059,STEAM_0:0:516286761
3060,STEAM_0:0:84506921
3061,STEAM_0:1:579966712
3062,STEAM_0:0:876173503
3063,STEAM_0:1:438914670
3064,STEAM_0:0:875550380
3065,STEAM_0:1:112463789
3066,STEAM_0:0:610195080
3067,STEAM_0:1:591306186
3068,STEAM_0:1:65485606
3069,STEAM_0:0:131469652
3070,STEAM_0:0:633843777
3071,STEAM_0:1:602881015
3072,STEAM_0:0:609987907
3073,STEAM_0:0:672057068
3074,STEAM_0:1:821323893
3075,STEAM_0:1:147168446
3076,STEAM_0:1:713750206
3077,STEAM_0:0:197997032
3078,STEAM_0:0:178998104
3079,STEAM_0:0:177278554
3080,STEAM_0:0:543467403
3081,STEAM_0:1:615251290
3082,STEAM_0:1:160846630
3083,STEAM_0:0:782129653
3084,STEAM_0:1:523425740
3085,STEAM_0:1:635504262
3086,STEAM_0:0:190349861
3087,STEAM_0:1:756428077
3088,STEAM_0:0:576085971
3089,STEAM_0:0:541938990
3090,STEAM_0:1:669869406
3091,STEAM_0:1:616573448
3092,STEAM_0:1:105628082
3093,STEAM_0:1:573282977
3094,STEAM_0:1:230540216
3095,STEAM_0:1:529326221
3096,STEAM_0:1:725928436
3097,STEAM_0:0:671701172
3098,STEAM_0:0:742578755
3099,STEAM_0:1:5041707
3100,STEAM_0:0:516393852
3101,STEAM_0:0:893828980
3102,STEAM_0:1:755386188
3103,STEAM_0:0:446749779
3104,STEAM_0:0:777540590
3105,STEAM_0:0:432171461
3106,STEAM_0:1:76435432
3107,STEAM_0:0:884929339
3108,STEAM_0:1:60525077
3109,STEAM_0:1:225567453
3110,STEAM_0:0:886491732
3111,STEAM_0:1:97885657
3112,STEAM_0:1:22560972
3113,STEAM_0:1:892403106
3114,STEAM_0:0:228470034
3115,STEAM_0:0:30814688
3116,STEAM_0:0:4070845
3117,STEAM_0:1:163300408
3118,STEAM_0:0:26688560
3119,STEAM_0:0:893626249
3120,STEAM_0:1:587009921
3121,STEAM_0:0:84895338
3122,STEAM_0:0:617342620
3123,STEAM_0:0:180487707
3124,STEAM_0:0:588610512
3125,STEAM_0:1:645536822
3126,err_23126
3127,STEAM_0:1:520810132
3128,STEAM_0:0:240576999
3129,STEAM_0:1:562821389
3130,STEAM_0:0:138403106
3131,STEAM_0:0:651230002
3132,STEAM_0:0:221518560
3133,STEAM_0:0:812263861
3134,STEAM_0:0:628030253
3135,STEAM_0:0:735802836
3136,STEAM_0:0:144985427
3137,STEAM_0:1:830788397
3138,STEAM_0:0:623455860
3139,STEAM_0:0:587946879
3140,STEAM_0:0:644828526
3141,STEAM_0:1:637072645
3142,STEAM_0:1:168134373
3143,STEAM_0:1:72809359
3144,STEAM_0:1:492791725
3145,STEAM_0:0:565585115
3146,STEAM_0:1:116293488
3147,STEAM_0:0:875485659
3148,STEAM_0:1:63873019
3149,STEAM_0:0:173981693
3150,STEAM_0:0:531234566
3151,STEAM_0:1:103611278
3152,STEAM_0:0:240319363
3153,STEAM_0:1:71636712
3154,STEAM_0:1:98451714
3155,STEAM_0:1:434357489
3156,STEAM_0:1:893398235
3157,STEAM_0:0:87026563
3158,STEAM_0:0:108539425
3159,STEAM_0:1:83745906
3160,STEAM_0:1:776192909
3161,STEAM_0:0:526237010
3162,STEAM_0:1:894012309
3163,STEAM_0:0:61487217
3164,STEAM_0:1:484089250
3165,STEAM_0:0:764325876
3166,STEAM_0:1:688482078
3167,STEAM_0:0:233232239
3168,STEAM_0:1:798438676
3169,STEAM_0:1:222627866
3170,STEAM_0:0:504315639
3171,STEAM_0:1:18166018
3172,STEAM_0:1:155336468
3173,STEAM_0:1:175349554
3174,STEAM_0:1:203628376
3175,STEAM_0:0:497201651
3176,err_23176
3177,STEAM_0:0:3231625
3178,STEAM_0:1:893921774
3179,STEAM_0:1:714542227
3180,STEAM_0:1:836098876
3181,STEAM_0:1:241582039
3182,STEAM_0:0:91699109
3183,STEAM_0:0:201790986
3184,STEAM_0:0:878470663
3185,STEAM_0:1:220006184
3186,STEAM_0:1:215278849
3187,STEAM_0:1:548989997
3188,STEAM_0:1:883306301
3189,STEAM_0:1:109800776
3190,STEAM_0:1:624537807
3191,STEAM_0:1:448797659
3192,STEAM_0:1:31493880
3193,STEAM_0:0:639088298
3194,STEAM_0:0:715137339
3195,STEAM_0:1:532395858
3196,STEAM_0:0:42135049
3197,STEAM_0:1:535835560
3198,STEAM_0:0:433367122
3199,STEAM_0:1:647844300
3200,STEAM_0:1:514921789
3201,STEAM_0:1:78254836
3202,STEAM_0:1:10638189
3203,STEAM_0:1:877814504
3204,STEAM_0:0:823104361
3205,STEAM_0:1:215251535
3206,STEAM_0:1:213484074
3207,STEAM_0:0:27758594
3208,STEAM_0:0:139207628
3209,STEAM_0:0:176305755
3210,STEAM_0:1:595549728
3211,STEAM_0:0:586887378
3212,STEAM_0:1:436475722
3213,STEAM_0:0:427983959
3214,STEAM_0:0:223524607
3215,STEAM_0:1:49337590
3216,STEAM_0:1:196923512
3217,STEAM_0:1:612446866
3218,STEAM_0:1:193467030
3219,STEAM_0:0:709815703
3220,STEAM_0:1:430533545
3221,STEAM_0:0:754020930
3222,STEAM_0:0:531084168
3223,STEAM_0:1:219126088
3224,STEAM_0:0:167670821
3225,STEAM_0:1:110985659
3226,STEAM_0:1:202557713
3227,STEAM_0:1:446196280
3228,STEAM_0:1:770093290
3229,STEAM_0:0:552600621
3230,STEAM_0:0:503051203
3231,STEAM_0:1:640765486
3232,STEAM_0:0:10060159
3233,STEAM_0:1:886961941
3234,STEAM_0:0:28400913
3235,STEAM_0:1:822888604
3236,STEAM_0:1:507814461
3237,STEAM_0:1:633235497
3238,STEAM_0:1:822932847
3239,STEAM_0:1:541549704
3240,STEAM_0:0:484486400
3241,STEAM_0:0:90829774
3242,STEAM_0:1:232161746
3243,STEAM_0:0:121236445
3244,STEAM_0:1:754880514
3245,STEAM_0:0:495188748
3246,err_23246
3247,STEAM_0:1:81332545
3248,STEAM_0:1:552267509
3249,STEAM_0:0:452922588
3250,STEAM_0:0:1925081
3251,STEAM_0:1:12747177
3252,STEAM_0:1:187332117
3253,STEAM_0:0:608543070
3254,STEAM_0:1:740212505
3255,STEAM_0:0:722396526
3256,STEAM_0:1:19998703
3257,STEAM_0:0:778841716
3258,STEAM_0:1:476588547
3259,STEAM_0:0:775340673
3260,STEAM_0:1:419235334
3261,STEAM_0:1:201703725
3262,STEAM_0:0:553232229
3263,STEAM_0:1:246548747
3264,err_23264
3265,STEAM_0:0:753537743
3266,STEAM_0:0:240113217
3267,STEAM_0:0:68835917
3268,STEAM_0:0:783209485
3269,STEAM_0:1:148319850
3270,STEAM_0:1:712893411
3271,STEAM_0:0:193649887
3272,STEAM_0:1:520119264
3273,STEAM_0:0:738249512
3274,STEAM_0:0:38868343
3275,STEAM_0:1:608952172
3276,STEAM_0:1:445061879
3277,STEAM_0:0:216909523
3278,STEAM_0:1:626843264
3279,STEAM_0:0:515287961
3280,err_23280
3281,STEAM_0:0:485106918
3282,STEAM_0:1:852588585
3283,STEAM_0:1:179714892
3284,STEAM_0:0:34287025
3285,STEAM_0:1:179009838
3286,STEAM_0:1:644100126
3287,STEAM_0:1:31651725
3288,STEAM_0:0:215082121
3289,STEAM_0:1:38180066
3290,STEAM_0:1:229450221
3291,STEAM_0:0:549209599
3292,STEAM_0:1:842345314
3293,STEAM_0:1:174412493
3294,STEAM_0:0:61197039
3295,STEAM_0:0:618890246
3296,STEAM_0:1:447970281
3297,STEAM_0:1:499160177
3298,STEAM_0:0:520308061
3299,STEAM_0:0:535310659
3300,STEAM_0:1:630036543
3301,STEAM_0:0:552003697
3302,STEAM_0:0:2538379
3303,STEAM_0:0:98194943
3304,STEAM_0:0:45095095
3305,STEAM_0:0:895551641
3306,STEAM_0:1:28744210
3307,STEAM_0:0:779141296
3308,STEAM_0:1:895509830
3309,STEAM_0:1:560693011
3310,STEAM_0:1:777121345
3311,STEAM_0:1:94565343
3312,STEAM_0:1:788057496
3313,STEAM_0:0:592538841
3314,STEAM_0:1:472821768
3315,STEAM_0:0:240502140
3316,STEAM_0:0:494318966
3317,STEAM_0:1:38331270
3318,STEAM_0:1:78367900
3319,STEAM_0:1:624485241
3320,STEAM_0:1:578432498
3321,STEAM_0:0:210800388
3322,STEAM_0:1:177836402
3323,STEAM_0:0:235085131
3324,STEAM_0:0:50054217
3325,STEAM_0:0:830625888
3326,STEAM_0:1:530007817
3327,STEAM_0:0:520740176
3328,STEAM_0:1:230289319
3329,STEAM_0:1:517236584
3330,STEAM_0:0:441647401
3331,STEAM_0:0:547658972
3332,STEAM_0:1:442026780
3333,STEAM_0:1:756616156
3334,STEAM_0:0:213937055
3335,STEAM_0:0:616416999
3336,STEAM_0:1:606300464
3337,STEAM_0:0:520570154
3338,STEAM_0:1:560169303
3339,STEAM_0:0:161419743
3340,STEAM_0:1:566478839
3341,STEAM_0:0:754000139
3342,STEAM_0:0:570422207
3343,STEAM_0:1:881262583
3344,STEAM_0:0:781599852
3345,STEAM_0:1:659827986
3346,STEAM_0:0:233230721
3347,STEAM_0:1:853517108
3348,STEAM_0:1:172343266
3349,STEAM_0:0:155924479
3350,STEAM_0:0:430093692
3351,STEAM_0:1:714037841
3352,STEAM_0:0:160114011
3353,STEAM_0:0:799377239
3354,STEAM_0:0:54948651
3355,STEAM_0:0:91217987
3356,STEAM_0:0:761953515
3357,STEAM_0:0:556502030
3358,STEAM_0:0:2556543
3359,STEAM_0:1:427905534
3360,STEAM_0:1:552884136
3361,STEAM_0:1:778168642
3362,STEAM_0:0:589806483
3363,STEAM_0:0:480633762
3364,STEAM_0:0:133860316
3365,STEAM_0:0:485374637
3366,STEAM_0:1:743041067
3367,STEAM_0:1:55863185
3368,STEAM_0:1:574141244
3369,STEAM_0:0:507458721
3370,STEAM_0:1:38198733
3371,STEAM_0:0:527254160
3372,STEAM_0:0:225126506
3373,STEAM_0:1:67443341
3374,STEAM_0:1:198647552
3375,STEAM_0:1:594292576
3376,STEAM_0:0:624818737
3377,err_23377
3378,STEAM_0:1:126993641
3379,STEAM_0:1:564707320
3380,STEAM_0:0:545993197
3381,STEAM_0:0:755610320
3382,STEAM_0:1:65671291
3383,STEAM_0:0:444215873
3384,STEAM_0:0:604204613
3385,STEAM_0:1:721544603
3386,STEAM_0:0:245087928
3387,STEAM_0:1:60774569
3388,STEAM_0:0:641722678
3389,STEAM_0:1:709384170
3390,STEAM_0:0:179622757
3391,STEAM_0:1:533665409
3392,STEAM_0:1:883454466
3393,STEAM_0:1:635741225
3394,STEAM_0:0:482488416
3395,STEAM_0:0:517598
3396,STEAM_0:0:623564832
3397,STEAM_0:1:597679315
3398,STEAM_0:1:553794373
3399,STEAM_0:0:439064688
3400,STEAM_0:0:765228520
3401,STEAM_0:0:448038056
3402,STEAM_0:0:38736195
3403,STEAM_0:0:537020118
3404,STEAM_0:1:532539391
3405,STEAM_0:0:575695477
3406,STEAM_0:1:599945522
3407,STEAM_0:0:524337618
3408,STEAM_0:0:885738399
3409,STEAM_0:0:191917061
3410,STEAM_0:0:611171402
3411,STEAM_0:1:465285838
3412,STEAM_0:0:516840897
3413,STEAM_0:0:485482313
3414,STEAM_0:1:515017688
3415,STEAM_0:1:151479148
3416,STEAM_0:1:639870524
3417,STEAM_0:1:873419677
3418,STEAM_0:0:199288690
3419,STEAM_0:1:630273495
3420,STEAM_0:1:599846352
3421,STEAM_0:1:924853418
3422,STEAM_0:0:138960576
3423,STEAM_0:1:833596097
3424,STEAM_0:1:440937163
3425,STEAM_0:0:870525469
3426,STEAM_0:0:662113488
3427,STEAM_0:0:419785880
3428,STEAM_0:1:514124080
3429,STEAM_0:1:219599384
3430,STEAM_0:1:44946602
3431,STEAM_0:0:527809292
3432,STEAM_0:0:243434286
3433,STEAM_0:1:538485292
3434,STEAM_0:1:77854023
3435,STEAM_0:1:600779201
3436,STEAM_0:0:502851965
3437,STEAM_0:1:225490377
3438,STEAM_0:1:64269956
3439,STEAM_0:0:206349858
3440,STEAM_0:1:887010444
3441,STEAM_0:0:511679736
3442,STEAM_0:0:483134052
3443,STEAM_0:0:540080064
3444,STEAM_0:0:870336128
3445,STEAM_0:1:566919963
3446,STEAM_0:0:2815945
3447,STEAM_0:0:489821572
3448,STEAM_0:1:94759891
3449,STEAM_0:1:550907158
3450,STEAM_0:1:447164309
3451,STEAM_0:1:49174664
3452,STEAM_0:0:861043062
3453,STEAM_0:1:657393320
3454,STEAM_0:0:548408188
3455,STEAM_0:0:51405721
3456,STEAM_0:1:190149013
3457,STEAM_0:0:754234929
3458,STEAM_0:1:177325657
3459,STEAM_0:1:117236516
3460,STEAM_0:1:81844920
3461,STEAM_0:0:211543200
3462,STEAM_0:0:214684667
3463,STEAM_0:0:190004275
3464,STEAM_0:0:709794013
3465,STEAM_0:1:218038536
3466,STEAM_0:1:426993734
3467,STEAM_0:0:65993300
3468,STEAM_0:1:530625986
3469,STEAM_0:1:115682631
3470,STEAM_0:0:506482877
3471,STEAM_0:0:780409576
3472,STEAM_0:0:857153310
3473,STEAM_0:1:53970823
3474,STEAM_0:1:618483464
3475,STEAM_0:1:378104064
3476,STEAM_0:1:771637440
3477,STEAM_0:0:534937249
3478,STEAM_0:0:191108790
3479,STEAM_0:1:211664586
3480,STEAM_0:0:609066582
3481,STEAM_0:0:453135309
3482,STEAM_0:0:222175260
3483,STEAM_0:0:640381213
3484,STEAM_0:0:624213866
3485,STEAM_0:0:211839712
3486,STEAM_0:0:526649639
3487,STEAM_0:1:68463416
3488,STEAM_0:1:116205705
3489,STEAM_0:0:653223243
3490,STEAM_0:1:873194316
3491,STEAM_0:1:559164885
3492,STEAM_0:0:223686490
3493,STEAM_0:0:68623669
3494,STEAM_0:0:508849775
3495,STEAM_0:1:457807410
3496,STEAM_0:1:788116752
3497,STEAM_0:0:702645377
3498,STEAM_0:1:780166677
3499,STEAM_0:1:519822904
3500,STEAM_0:1:160359987
3501,STEAM_0:1:883845878
3502,err_23502
3503,STEAM_0:0:595205170
3504,STEAM_0:1:444800773
3505,STEAM_0:0:537137585
3506,STEAM_0:0:57600288
3507,STEAM_0:1:618923592
3508,STEAM_0:0:862042091
3509,STEAM_0:1:178721524
3510,STEAM_0:1:593935071
3511,STEAM_0:0:507160785
3512,STEAM_0:1:59064125
3513,STEAM_0:1:8343478
3514,STEAM_0:1:2994958
3515,STEAM_0:0:822633629
3516,STEAM_0:1:483374705
3517,STEAM_0:0:106059651
3518,STEAM_0:1:842802647
3519,STEAM_0:1:574580293
3520,STEAM_0:0:628899056
3521,STEAM_0:0:83584180
3522,STEAM_0:1:180979775
3523,STEAM_0:0:777644180
3524,STEAM_0:1:447533118
3525,STEAM_0:1:85282702
3526,STEAM_0:1:892799007
3527,STEAM_0:1:200299403
3528,STEAM_0:0:185233378
3529,STEAM_0:1:756684064
3530,STEAM_0:1:709769595
3531,STEAM_0:0:568280264
3532,STEAM_0:0:507772782
3533,STEAM_0:0:545786438
3534,STEAM_0:0:776924965
3535,STEAM_0:0:47115271
3536,STEAM_0:1:632715458
3537,STEAM_0:1:877810136
3538,STEAM_0:0:246354906
3539,STEAM_0:1:508623115
3540,STEAM_0:0:651075076
3541,STEAM_0:1:561203069
3542,STEAM_0:0:54162310
3543,STEAM_0:1:197812770
3544,STEAM_0:1:592650645
3545,STEAM_0:0:868668446
3546,STEAM_0:0:12901303
3547,STEAM_0:0:205845109
3548,STEAM_0:1:734586956
3549,STEAM_0:0:756522395
3550,STEAM_0:0:896654197
3551,STEAM_0:0:783067108
3552,STEAM_0:0:858179394
3553,STEAM_0:1:195405699
3554,STEAM_0:0:164541834
3555,STEAM_0:0:24057675
3556,STEAM_0:1:426641582
3557,STEAM_0:0:508186685
3558,STEAM_0:1:865025046
3559,STEAM_0:0:536059446
3560,STEAM_0:1:49550264
3561,STEAM_0:0:468404857
3562,STEAM_0:0:264267
3563,STEAM_0:1:504104793
3564,STEAM_0:1:177703574
3565,STEAM_0:1:798620901
3566,STEAM_0:1:510053321
3567,STEAM_0:1:624299491
3568,STEAM_0:0:101099561
3569,STEAM_0:1:636106953
3570,STEAM_0:1:454455385
3571,STEAM_0:0:8521752
3572,STEAM_0:0:58312210
3573,STEAM_0:0:142363568
3574,STEAM_0:1:823028941
3575,STEAM_0:0:99097866
3576,STEAM_0:1:521799225
3577,STEAM_0:1:214799115
3578,STEAM_0:1:582441467
3579,STEAM_0:0:211813785
3580,STEAM_0:0:638800323
3581,STEAM_0:1:447914464
3582,STEAM_0:0:533291314
3583,STEAM_0:1:428121423
3584,STEAM_0:0:201433042
3585,STEAM_0:1:576716072
3586,STEAM_0:0:469942928
3587,STEAM_0:1:749392479
3588,STEAM_0:1:446258070
3589,STEAM_0:0:771069922
3590,STEAM_0:0:853888660
3591,STEAM_0:1:183741491
3592,STEAM_0:0:570836007
3593,STEAM_0:0:532538270
3594,STEAM_0:0:861309750
3595,STEAM_0:1:531416173
3596,STEAM_0:1:176639337
